order_id,order_date,customer_id,product_id,category,region,sales_channel,quantity,unit_price,sales_amount,payment_type,discount_pct
O002381,2026-02-19,C0221,P0001,Electronics,Northeast,Marketplace,1.0,1418.23,1205.5,Debit Card,0.15
O002383,2026-02-28,C0837,P0167,Toys,South,Store,3.0,484.72,1454.16,Debit Card,0.0
O002384,2026-01-07,C0764,P0357,Accessories,Midwest,Online,4.0,279.42,1061.8,Pix,0.05
O002385,2026-01-24,C1050,P0381,Electronics,Northeast,Marketplace,2.0,1250.47,2375.89,Boleto,0.05
O002386,2026-01-10,C0017,P0245,Toys,Northeast,Marketplace,2.0,1071.06,1927.91,Debit Card,0.1
O002387,2026-01-09,C1226,P0248,Office,Northeast,Marketplace,1.0,626.08,626.08,Credit Card,0.0
O002388,2026-01-27,C0984,P0349,Home,North,Marketplace,1.0,280.45,252.4,Credit Card,0.1
O002389,2026-02-09,C0775,P0092,Accessories,South,Marketplace,3.0,1060.87,2705.22,Boleto,0.15
O002391,2026-02-08,C1366,P0241,Home,Southeast,Store,1.0,164.98,156.73,Pix,0.05
O002392,2026-01-08,C0625,P0146,Home,South,Store,4.0,1090.86,4145.27,Debit Card,0.05
O002393,2026-01-02,C1371,P0014,Electronics,South,Marketplace,5.0,1216.12,5168.51,Boleto,0.15
O002394,2026-02-01,C0732,P0311,Accessories,South,Store,4.0,208.69,709.55,Pix,0.15
O002395,2026-01-26,C0036,P0178,Electronics,Northeast,Store,3.0,256.97,616.73,Pix,0.2
O002396,2026-01-19,C0366,P0162,Electronics,South,Marketplace,3.0,996.66,2840.48,Pix,0.05
O002397,2026-02-16,C0859,P0230,Accessories,South,Online,2.0,1145.49,2176.43,Credit Card,0.05
O002398,2026-02-25,C1294,P0206,Home,South,Marketplace,1.0,301.18,286.12,Boleto,0.05
O002399,2026-01-14,C0762,P0193,Office,Southeast,Online,2.0,768.42,1460.0,Boleto,0.05
O002400,2026-01-10,C0216,P0290,Electronics,North,Store,5.0,564.98,2824.9,Credit Card,0.0
O002402,2026-02-19,C0857,P0269,Home,South,Online,3.0,226.21,678.63,Debit Card,0.0
O002404,2026-02-01,C0312,P0221,Office,North,Store,3.0,37.5,95.62,Boleto,0.15
O002405,2026-02-08,C1392,P0169,Accessories,South,Marketplace,5.0,32.9,156.28,Debit Card,0.05
O002406,2026-01-10,C0970,P0244,Home,Midwest,Online,5.0,434.46,2172.3,Debit Card,0.0
O002407,2026-01-30,C0794,P0381,Accessories,Southeast,Marketplace,3.0,515.24,1545.72,Boleto,0.0
O002408,2026-02-15,C0872,P0213,Home,Southeast,Store,5.0,1465.48,5861.92,Credit Card,0.2
O002409,2026-02-18,C1404,P0081,Accessories,Midwest,Store,1.0,185.22,175.96,Debit Card,0.05
O002410,2026-01-02,C0571,P0224,Toys,Midwest,Store,1.0,748.64,598.91,Boleto,0.2
O002411,2026-02-06,C0799,P0204,Home,Midwest,Online,3.0,328.76,789.02,Boleto,0.2
O002412,2026-01-16,C1324,P0046,Toys,North,Store,2.0,758.58,1365.44,Debit Card,0.1
O002413,2026-01-09,C0459,P0203,Office,South,Store,1.0,1007.3,956.94,Boleto,0.05
O002415,2026-01-09,C0576,P0325,Toys,Northeast,Marketplace,3.0,1010.78,2880.72,Boleto,0.05
O002416,2026-01-01,C1146,P0318,Electronics,Southeast,Online,4.0,1147.83,4591.32,Boleto,0.0
O002417,2026-01-22,C0986,P0070,Home,South,Online,3.0,1414.09,4030.16,Credit Card,0.05
O002418,2026-01-31,C1267,P0108,Electronics,Northeast,Marketplace,3.0,897.93,2155.03,Pix,0.2
O002419,2026-01-11,C0506,P0281,Toys,Midwest,Store,3.0,391.66,939.98,Boleto,0.2
O002420,2026-01-22,C1463,P0203,Accessories,Midwest,Store,3.0,242.29,581.5,Pix,0.2
O002421,2026-01-08,C0192,P0276,Office,North,Store,2.0,746.12,1417.63,Credit Card,0.05
O002422,2026-02-20,C0532,P0122,Electronics,Midwest,Marketplace,1.0,1049.22,1049.22,Debit Card,0.0
O002423,2026-01-04,C1193,P0059,Home,Midwest,Store,5.0,1279.24,5116.96,Pix,0.2
O002424,2026-01-19,C1151,P0399,Office,Midwest,Marketplace,3.0,1442.88,4112.21,Pix,0.05
O002425,2026-02-15,C0528,P0398,Electronics,Midwest,Store,1.0,866.68,693.34,Debit Card,0.2
O002426,2026-01-15,C0436,P0328,Home,Midwest,Online,2.0,608.52,1156.19,Pix,0.05
O002427,2026-02-18,C1246,P0214,Electronics,South,Store,4.0,207.17,787.25,Boleto,0.05
O002428,2026-02-19,C0386,P0303,Home,Southeast,Online,2.0,744.93,1191.89,Debit Card,0.2
O002429,2026-01-11,C0744,P0261,Electronics,North,Online,5.0,839.63,4198.15,Boleto,0.0
O002430,2026-02-23,C0864,P0036,Toys,Northeast,Online,3.0,913.1,2602.34,Debit Card,0.05
O002431,2026-02-25,C0204,P0017,Toys,South,Store,2.0,137.86,275.72,Pix,0.0
O002432,2026-01-18,C0499,P0078,Accessories,Northeast,Marketplace,2.0,108.1,216.2,Boleto,0.0
O002433,2026-01-07,C0994,P0010,Office,Southeast,Marketplace,5.0,463.12,2084.04,Boleto,0.1
O002434,2026-02-14,C1068,P0398,Electronics,North,Marketplace,4.0,131.33,499.05,Pix,0.05
O002435,2026-01-29,C0948,P0294,Home,Southeast,Marketplace,4.0,775.34,2636.16,Debit Card,0.15
O002436,2026-02-20,C0531,P0120,Toys,Southeast,Online,4.0,359.33,1149.86,Debit Card,0.2
O002437,2026-02-27,C0189,P0158,Toys,North,Online,2.0,1253.34,2130.68,Credit Card,0.15
O002438,2026-02-02,C1385,P0241,Toys,Northeast,Store,2.0,331.75,597.15,Pix,0.1
O002439,2026-01-07,C1337,P0216,Toys,South,Online,1.0,811.91,690.12,Pix,0.15
O002440,2026-02-21,C0260,P0260,Home,South,Online,5.0,248.96,995.84,Boleto,0.2
O002441,2026-02-06,C0957,P0331,Home,Northeast,Online,3.0,656.07,1672.98,Boleto,0.15
O002443,2026-01-07,C1074,P0142,Electronics,South,Online,2.0,896.42,1703.2,Pix,0.05
O002445,2026-01-23,C1130,P0097,Home,North,Store,3.0,1310.69,3145.66,Credit Card,0.2
O002446,2026-01-20,C0055,P0195,Toys,North,Store,3.0,637.06,1528.94,Credit Card,0.2
O002447,2026-01-07,C1282,P0341,Accessories,North,Marketplace,4.0,1288.88,4382.19,Debit Card,0.15
O002448,2026-02-01,C0557,P0298,Toys,Midwest,Marketplace,5.0,995.9,4481.55,Credit Card,0.1
O002449,2026-01-23,C1394,P0331,Electronics,North,Store,1.0,1424.26,1281.83,Credit Card,0.1
O002450,2026-02-19,C0419,P0122,Office,North,Online,3.0,1499.51,3823.75,Debit Card,0.15
O002451,2026-01-28,C1248,P0153,Office,North,Store,4.0,130.46,469.66,Pix,0.1
O002452,2026-01-19,C0955,P0197,Toys,Midwest,Store,2.0,617.53,1173.31,Boleto,0.05
O002454,2026-01-02,C0639,P0075,Accessories,South,Store,2.0,1370.13,2329.22,Boleto,0.15
O002455,2026-01-10,C0470,P0247,Toys,Northeast,Online,1.0,1420.38,1278.34,Pix,0.1
O002456,2026-01-17,C0420,P0096,Accessories,North,Online,2.0,677.71,1219.88,Boleto,0.1
O002457,2026-02-21,C0924,P0334,Toys,South,Online,2.0,386.69,773.38,Credit Card,0.0
O002458,2026-01-21,C0832,P0332,Office,Southeast,Marketplace,5.0,606.35,2576.99,Debit Card,0.15
O002459,2026-01-31,C0186,P0069,Accessories,Midwest,Marketplace,5.0,114.65,573.25,Boleto,0.0
O002460,2026-01-15,C0775,P0224,Office,Midwest,Marketplace,3.0,1051.0,2837.7,Debit Card,0.1
O002461,2026-02-08,C0211,P0313,Electronics,Southeast,Online,4.0,824.32,2967.55,Pix,0.1
O002462,2026-01-31,C0843,P0335,Electronics,Southeast,Marketplace,2.0,965.82,1738.48,Boleto,0.1
O002463,2026-01-03,C1170,P0153,Home,Northeast,Store,3.0,773.91,1857.38,Boleto,0.2
O002464,2026-01-22,C0178,P0377,Office,North,Store,2.0,1292.37,2197.03,Boleto,0.15
O002466,2026-01-23,C0991,P0132,Accessories,Northeast,Online,4.0,116.8,420.48,Debit Card,0.1
O002467,2026-01-21,C0053,P0130,Office,Northeast,Marketplace,4.0,232.58,930.32,Credit Card,0.0
O002468,2026-02-02,C0198,P0135,Home,Midwest,Online,3.0,739.04,2217.12,Pix,0.0
O002470,2026-01-28,C1422,P0342,Electronics,Midwest,Marketplace,4.0,1386.98,4993.13,Debit Card,0.1
O002471,2026-02-07,C1194,P0052,Home,South,Online,5.0,1071.47,5089.48,Credit Card,0.05
O002472,2026-02-08,C1065,P0377,Electronics,Midwest,Marketplace,4.0,740.63,2962.52,Credit Card,0.0
O002473,2026-01-18,C0352,P0033,Home,Southeast,Store,5.0,1205.41,5725.7,Pix,0.05
O002474,2026-01-10,C1406,P0164,Home,Southeast,Marketplace,1.0,1406.35,1125.08,Boleto,0.2
O002475,2026-02-03,C1169,P0351,Electronics,South,Marketplace,1.0,415.23,332.18,Boleto,0.2
O002476,2026-01-22,C1295,P0357,Electronics,Southeast,Online,2.0,339.9,543.84,Credit Card,0.2
O002477,2026-01-21,C0503,P0358,Accessories,Midwest,Marketplace,2.0,803.2,1285.12,Boleto,0.2
O002478,2026-01-04,C1452,P0083,Office,Midwest,Online,2.0,77.87,132.38,Debit Card,0.15
O002479,2026-02-03,C0420,P0339,Accessories,North,Store,1.0,1117.52,894.02,Credit Card,0.2
O002480,2026-01-27,C0959,P0397,Electronics,North,Store,1.0,577.52,490.89,Debit Card,0.15
O002481,2026-02-22,C1283,P0019,Electronics,Northeast,Store,4.0,1155.74,4622.96,Debit Card,0.0
O002483,2026-01-15,C0307,P0110,Accessories,North,Marketplace,5.0,1099.7,4673.72,Debit Card,0.15
O002484,2026-01-14,C0912,P0006,Toys,Midwest,Store,1.0,1454.28,1308.85,Pix,0.1
O002485,2026-01-15,C0669,P0067,Home,Northeast,Marketplace,3.0,803.17,2289.03,Debit Card,0.05
O002486,2026-02-19,C1377,P0336,Electronics,Midwest,Online,3.0,322.13,821.43,Boleto,0.15
O002487,2026-01-03,C0965,P0140,Accessories,South,Store,1.0,266.94,226.9,Debit Card,0.15
O002488,2026-02-26,C0400,P0109,Toys,Midwest,Online,5.0,181.1,724.4,Pix,0.2
O002489,2026-02-16,C0307,P0021,Home,North,Marketplace,4.0,61.78,222.41,Pix,0.1
O002490,2026-02-22,C1097,P0076,Accessories,Northeast,Marketplace,2.0,767.44,1534.88,Credit Card,0.0
O002491,2026-01-22,C1314,P0056,Accessories,Northeast,Store,3.0,492.72,1256.44,Debit Card,0.15
O002492,2026-01-21,C0258,P0218,Toys,Southeast,Marketplace,2.0,1035.38,1967.22,Boleto,0.05
O002493,2026-01-23,C0838,P0151,Electronics,Southeast,Online,4.0,332.12,1062.78,Debit Card,0.2
O002494,2026-02-24,C0305,P0034,Home,North,Online,1.0,526.67,526.67,Boleto,0.0
O002495,2026-01-21,C1296,P0276,Toys,Southeast,Marketplace,3.0,558.07,1590.5,Debit Card,0.05
O002496,2026-01-19,C0207,P0395,Electronics,Northeast,Store,5.0,80.95,344.04,Pix,0.15
O002497,2026-02-18,C0676,P0176,Toys,Midwest,Store,4.0,27.74,105.41,Boleto,0.05
O002498,2026-02-09,C0086,P0142,Toys,North,Marketplace,1.0,321.03,304.98,Pix,0.05
O002499,2026-01-15,C0344,P0183,Accessories,South,Marketplace,4.0,1043.27,3964.43,Boleto,0.05
O002500,2026-02-11,C0244,P0351,Electronics,South,Store,3.0,1465.69,3517.66,Credit Card,0.2
O002501,2026-01-09,C0239,P0334,Accessories,Midwest,Marketplace,3.0,307.17,783.28,Debit Card,0.15
O002502,2026-02-22,C0246,P0346,Office,South,Store,3.0,145.09,413.51,Boleto,0.05
O002503,2026-01-22,C1079,P0201,Accessories,South,Online,2.0,915.36,1556.11,Debit Card,0.15
O002504,2026-02-17,C0132,P0392,Home,North,Store,1.0,291.12,247.45,Credit Card,0.15
O002505,2026-02-22,C1227,P0261,Home,Midwest,Store,2.0,459.74,873.51,Debit Card,0.05
O002506,2026-01-20,C0412,P0261,Electronics,North,Store,1.0,1135.46,908.37,Boleto,0.2
O002507,2026-01-31,C0603,P0349,Home,North,Online,4.0,581.82,1861.82,Pix,0.2
O002508,2026-01-12,C1362,P0162,Office,Midwest,Online,5.0,1253.94,5015.76,Boleto,0.2
O002509,2026-01-27,C0113,P0273,Home,North,Online,5.0,646.86,2910.87,Debit Card,0.1
O002510,2026-01-17,C1213,P0306,Toys,Midwest,Store,2.0,1149.62,1954.35,Debit Card,0.15
O002511,2026-01-08,C1079,P0254,Toys,North,Store,2.0,1056.91,1902.44,Boleto,0.1
O002512,2026-02-07,C0797,P0151,Accessories,Midwest,Store,2.0,454.59,909.18,Credit Card,0.0
O002513,2026-02-08,C0301,P0195,Electronics,North,Online,3.0,770.22,2079.59,Credit Card,0.1
O002514,2026-01-22,C0483,P0262,Toys,Northeast,Online,3.0,758.0,2274.0,Credit Card,0.0
O002515,2026-01-28,C0512,P0211,Office,Northeast,Marketplace,4.0,288.89,924.45,Boleto,0.2
O002517,2026-01-11,C0233,P0245,Toys,Midwest,Marketplace,1.0,17051.94,13641.55,Boleto,0.2
O002518,2026-01-01,C0217,P0249,Accessories,Northeast,Online,5.0,60.73,303.65,Credit Card,0.0
O002519,2026-01-19,C0492,P0315,Accessories,North,Marketplace,4.0,1343.42,4836.31,Debit Card,0.1
O002520,2026-01-13,C1462,P0030,Toys,North,Store,5.0,144.05,612.21,Boleto,0.15
O002521,2026-01-07,C0368,P0247,Electronics,Northeast,Marketplace,3.0,457.05,1234.04,Credit Card,0.1
O002522,2026-01-15,C0519,P0242,Home,North,Online,2.0,375.51,638.37,Debit Card,0.15
O002523,2026-02-01,C1318,P0189,Electronics,Northeast,Store,2.0,89.59,152.3,Pix,0.15
O002524,2026-01-18,C0050,P0207,Electronics,North,Online,4.0,1063.61,3403.55,Debit Card,0.2
O002525,2026-01-21,C1090,P0232,Home,North,Marketplace,5.0,1098.75,4395.0,Pix,0.2
O002526,2026-02-10,C1161,P0369,Electronics,North,Online,1.0,621.14,590.08,Pix,0.05
O002527,2026-01-04,C0334,P0032,Accessories,Northeast,Online,4.0,827.24,3143.51,Boleto,0.05
O002528,2026-02-20,C1216,P0142,Electronics,South,Store,4.0,450.44,1801.76,Credit Card,0.0
O002529,2026-01-08,C0988,P0191,Office,Southeast,Marketplace,5.0,1205.65,4822.6,Boleto,0.2
O002530,2026-01-16,C1130,P0283,Home,Northeast,Store,1.0,1171.62,1171.62,Pix,0.0
O002531,2026-02-21,C0959,P0053,Office,Southeast,Marketplace,3.0,1421.16,4050.31,Debit Card,0.05
O002532,2026-02-18,C0242,P0031,Electronics,North,Online,5.0,1029.87,5149.35,Credit Card,0.0
O002533,2026-02-10,C1058,P0243,Home,South,Store,3.0,180.81,488.19,Debit Card,0.1
O002534,2026-01-01,C0112,P0388,Home,Northeast,Marketplace,5.0,516.34,2194.45,Debit Card,0.15
O002535,2026-02-19,C0018,P0351,Office,Southeast,Store,3.0,611.25,1742.06,Debit Card,0.05
O002536,2026-01-10,C0360,P0332,Office,Midwest,Online,4.0,1203.17,4331.41,Pix,0.1
O002537,2026-01-01,C0283,P0195,Accessories,Midwest,Marketplace,4.0,225.9,722.88,Debit Card,0.2
O002538,2026-02-23,C0677,P0193,Toys,Midwest,Online,2.0,16.52,29.74,Pix,0.1
O002539,2026-01-27,C0456,P0215,Toys,South,Marketplace,3.0,1383.92,3944.17,Debit Card,0.05
O002540,2026-02-24,C0234,P0082,Electronics,Southeast,Marketplace,4.0,1140.1,4104.36,Debit Card,0.1
O002541,2026-01-15,C0038,P0161,Accessories,Northeast,Marketplace,1.0,530.73,504.19,Debit Card,0.05
O002542,2026-01-08,C0562,P0294,Toys,South,Store,2.0,1199.35,2278.76,Boleto,0.05
O002545,2026-01-18,C0790,P0083,Office,Midwest,Online,2.0,430.67,689.07,Pix,0.2
O002546,2026-02-05,C1497,P0254,Electronics,Southeast,Store,2.0,26.34,44.78,Pix,0.15
O002547,2026-01-10,C0095,P0253,Home,South,Store,4.0,198.82,755.52,Credit Card,0.05
O002548,2026-01-03,C0855,P0148,Electronics,Midwest,Online,5.0,822.78,4113.9,Boleto,0.0
O002549,2026-02-08,C1144,P0018,Electronics,North,Online,1.0,637.58,541.94,Pix,0.15
O002550,2026-01-15,C0037,P0186,Office,Midwest,Online,5.0,738.17,3690.85,Pix,0.0
O002551,2026-01-07,C1321,P0010,Office,Southeast,Marketplace,2.0,630.9,1261.8,Pix,0.0
O002552,2026-01-01,C0401,P0109,Office,North,Online,3.0,1389.06,3750.46,Debit Card,0.1
O002554,2026-01-10,C0308,P0262,Office,Northeast,Marketplace,2.0,128.63,257.26,Boleto,0.0
O002555,2026-01-04,C1275,P0324,Toys,Northeast,Online,5.0,718.19,3052.31,Pix,0.15
O002556,2026-03-01,C1321,P0215,Electronics,Northeast,Marketplace,5.0,701.96,3509.8,Debit Card,0.0
O002557,2026-01-01,C1270,P0335,Home,South,Store,2.0,505.1,808.16,Pix,0.2
O002558,2026-01-27,C1366,P0389,Electronics,Southeast,Marketplace,2.0,1440.06,2880.12,Debit Card,0.0
O002559,2026-01-24,C1176,P0387,Office,Midwest,Marketplace,5.0,632.04,2844.18,Boleto,0.1
O002560,2026-01-15,C0434,P0285,Home,Midwest,Store,2.0,936.6,1873.2,Boleto,0.0
O002561,2026-02-06,C1268,P0232,Office,Southeast,Store,4.0,552.79,1879.49,Boleto,0.15
O002562,2026-01-14,C0738,P0077,Office,South,Store,1.0,364.17,309.54,Credit Card,0.15
O002563,2026-01-25,C0544,P0137,Accessories,Midwest,Store,4.0,1011.41,4045.64,Credit Card,0.0
O002564,2026-02-22,C0983,P0333,Electronics,North,Marketplace,2.0,326.43,587.57,Debit Card,0.1
O002565,2026-02-27,C0116,P0220,Electronics,South,Marketplace,5.0,1235.94,5252.75,Credit Card,0.15
O002566,2026-01-13,C0810,P0372,Electronics,Southeast,Marketplace,5.0,1482.11,6298.97,Boleto,0.15
O002568,2026-01-11,C0056,P0351,Toys,Midwest,Marketplace,4.0,610.07,2074.24,Credit Card,0.15
O002569,2026-01-27,C0222,P0173,Toys,North,Marketplace,4.0,728.98,2332.74,Debit Card,0.2
O002570,2026-01-29,C0151,P0185,Electronics,Midwest,Marketplace,2.0,1200.32,2160.58,Pix,0.1
O002571,2026-01-10,C1257,P0332,Home,Northeast,Marketplace,5.0,739.66,3513.38,Credit Card,0.05
O002572,2026-01-14,C0278,P0320,Office,Midwest,Online,5.0,469.45,2112.52,Debit Card,0.1
O002573,2026-02-21,C0655,P0036,Home,North,Store,2.0,1326.22,2652.44,Debit Card,0.0
O002574,2026-02-27,C1001,P0251,Office,Southeast,Online,3.0,15.27,43.52,Boleto,0.05
O002575,2026-02-07,C1011,P0244,Toys,Midwest,Online,4.0,573.45,1949.73,Pix,0.15
O002576,2026-01-29,C0421,P0113,Electronics,Southeast,Marketplace,2.0,1031.92,1651.07,Debit Card,0.2
O002577,2026-01-16,C0496,P0031,Office,North,Store,2.0,1071.69,2036.21,Pix,0.05
O002578,2026-02-27,C0446,P0232,Toys,Southeast,Store,3.0,1259.12,3777.36,Debit Card,0.0
O002579,2026-01-17,C0684,P0266,Electronics,Northeast,Store,4.0,187.91,601.31,Debit Card,0.2
O002580,2026-02-03,C0736,P0179,Accessories,Northeast,Online,2.0,1360.32,2584.61,Boleto,0.05
O002581,2026-02-08,C1492,P0024,Office,Midwest,Online,2.0,683.52,1298.69,Pix,0.05
O002582,2026-02-27,C0495,P0012,Electronics,Northeast,Store,1.0,459.38,459.38,Pix,0.0
O002583,2026-01-16,C0133,P0339,Accessories,Southeast,Online,4.0,826.82,3307.28,Credit Card,0.0
O002584,2026-02-08,C1207,P0009,Accessories,South,Store,5.0,701.11,3505.55,Pix,0.0
O002585,2026-01-15,C0037,P0178,Electronics,North,Store,5.0,740.62,2962.48,Boleto,0.2
O002586,2026-02-26,C0105,P0147,Home,North,Marketplace,5.0,1305.96,5550.33,Debit Card,0.15
O002588,2026-02-15,C1082,P0199,Home,Southeast,Online,1.0,139.68,118.73,Boleto,0.15
O002589,2026-01-03,C0926,P0291,Toys,Southeast,Store,2.0,974.27,1851.11,Pix,0.05
O002590,2026-02-21,C0374,P0014,Toys,South,Marketplace,3.0,172.37,491.25,Pix,0.05
O002591,2026-01-07,C0679,P0351,Electronics,Midwest,Marketplace,5.0,962.94,4092.5,Boleto,0.15
O002592,2026-01-14,C0063,P0292,Home,South,Store,3.0,1021.28,2451.07,Boleto,0.2
O002593,2026-02-22,C1389,P0150,Electronics,Southeast,Marketplace,1.0,1219.45,1036.53,Debit Card,0.15
O002594,2026-01-11,C1265,P0030,Electronics,South,Store,5.0,583.71,2918.55,Credit Card,0.0
O002595,2026-02-12,C0379,P0162,Home,Midwest,Store,3.0,572.54,1545.86,Pix,0.1
O002596,2026-01-09,C1221,P0243,Electronics,South,Marketplace,3.0,140.72,379.94,Debit Card,0.1
O002597,2026-01-06,C0416,P0190,Toys,Southeast,Online,1.0,549.72,522.23,Boleto,0.05
O002598,2026-02-01,C0415,P0087,Toys,Northeast,Store,1.0,418.34,355.59,Debit Card,0.15
O002599,2026-01-24,C0095,P0046,Accessories,Midwest,Marketplace,5.0,692.98,3291.66,Boleto,0.05
O002600,2026-02-01,C0412,P0400,Home,North,Online,2.0,429.55,773.19,Credit Card,0.1
O002601,2026-01-06,C1025,P0190,Home,South,Store,5.0,1286.1,6430.5,Credit Card,0.0
O002602,2026-02-07,C0476,P0045,Home,North,Marketplace,2.0,606.98,1092.56,Pix,0.1
O002603,2026-02-15,C0074,P0111,Toys,Northeast,Marketplace,2.0,610.43,1037.73,Credit Card,0.15
O002604,2026-02-19,C1403,P0313,Toys,Midwest,Store,2.0,578.09,924.94,Pix,0.2
O002605,2026-01-15,C0464,P0386,Toys,North,Store,5.0,1335.64,6344.29,Debit Card,0.05
O002606,2026-01-29,C0223,P0081,Office,South,Marketplace,2.0,689.33,1378.66,Debit Card,0.0
O002607,2026-01-15,C0828,P0236,Home,Southeast,Online,5.0,1338.79,6359.25,Pix,0.05
O002608,2026-02-10,C0380,P0282,Home,Midwest,Online,3.0,1046.75,3140.25,Boleto,0.0
O002609,2026-02-20,C0205,P0219,Electronics,Northeast,Marketplace,1.0,1488.45,1414.03,Debit Card,0.05
O002610,2026-02-03,C1038,P0246,Home,Northeast,Marketplace,3.0,929.16,2648.11,Debit Card,0.05
O002611,2026-02-09,C0601,P0125,Home,North,Online,2.0,1331.61,2663.22,Boleto,0.0
O002613,2026-02-13,C1049,P0393,Toys,North,Marketplace,4.0,1103.67,3531.74,Debit Card,0.2
O002614,2026-01-16,C0332,P0152,Electronics,North,Store,2.0,1328.83,2126.13,Boleto,0.2
O002615,2026-01-31,C1043,P0148,Office,Southeast,Marketplace,3.0,1455.58,3493.39,Debit Card,0.2
O002616,2026-02-13,C0113,P0150,Home,Southeast,Store,2.0,524.92,997.35,Boleto,0.05
O002617,2026-01-13,C0508,P0132,Electronics,Northeast,Store,2.0,113.98,227.96,Credit Card,0.0
O002618,2026-02-03,C0290,P0356,Accessories,North,Store,3.0,185.02,527.31,Pix,0.05
O002619,2026-02-17,C0717,P0097,Accessories,Southeast,Marketplace,1.0,123.18,117.02,Boleto,0.05
O002620,2026-02-22,C1213,P0323,Home,Southeast,Online,4.0,862.5,3277.5,Debit Card,0.05
O002621,2026-02-22,C0959,P0181,Electronics,North,Online,5.0,1234.99,5557.46,Pix,0.1
O002622,2026-02-11,C0641,P0262,Home,Southeast,Store,3.0,1068.12,2723.71,Pix,0.15
O002623,2026-02-22,C0725,P0274,Office,North,Store,5.0,1209.82,4839.28,Debit Card,0.2
O002624,2026-01-18,C1140,P0025,Accessories,Midwest,Store,5.0,445.99,2006.96,Pix,0.1
O002626,2026-01-21,C0015,P0050,Office,South,Store,1.0,804.67,643.74,Pix,0.2
O002627,2026-02-01,C0388,P0245,Accessories,Northeast,Marketplace,1.0,878.82,878.82,Pix,0.0
O002628,2026-01-01,C0848,P0146,Home,Southeast,Online,2.0,768.78,1230.05,Boleto,0.2
O002629,2026-01-23,C0758,P0363,Electronics,North,Online,5.0,1304.07,6520.35,Credit Card,0.0
O002630,2026-01-16,C0931,P0145,Electronics,Northeast,Marketplace,2.0,87.76,149.19,Debit Card,0.15
O002632,2026-01-08,C0239,P0138,Office,Northeast,Store,5.0,73.29,293.16,Pix,0.2
O002633,2026-01-26,C0726,P0364,Toys,South,Marketplace,5.0,846.81,3598.94,Debit Card,0.15
O002634,2026-01-28,C0620,P0229,Electronics,South,Online,4.0,1306.46,4441.96,Boleto,0.15
O002635,2026-02-17,C0320,P0286,Office,Southeast,Marketplace,4.0,640.32,2561.28,Pix,0.0
O002636,2026-01-17,C1380,P0014,Accessories,Midwest,Marketplace,3.0,282.51,762.78,Credit Card,0.1
O002638,2026-01-04,C0145,P0220,Office,Northeast,Online,5.0,1492.27,5969.08,Debit Card,0.2
O002639,2026-01-19,C0285,P0372,Office,Southeast,Marketplace,3.0,457.29,1166.09,Debit Card,0.15
O002640,2026-02-17,C0692,P0264,Accessories,North,Marketplace,2.0,340.77,681.54,Credit Card,0.0
O002641,2026-01-21,C0100,P0317,Home,Midwest,Store,4.0,988.52,3360.97,Credit Card,0.15
O002642,2026-02-17,C1111,P0183,Home,Midwest,Marketplace,5.0,1210.87,5751.63,Boleto,0.05
O002643,2026-02-09,C0455,P0238,Office,Midwest,Store,2.0,1182.57,2246.88,Pix,0.05
O002644,2026-01-18,C1006,P0330,Home,South,Online,2.0,1307.38,2091.81,Debit Card,0.2
O002645,2026-01-01,C0046,P0018,Office,South,Marketplace,5.0,267.26,1269.48,Credit Card,0.05
O002646,2026-02-01,C0335,P0335,Office,Midwest,Marketplace,1.0,1473.24,1325.92,Pix,0.1
O002647,2026-01-20,C1039,P0355,Accessories,South,Store,1.0,1460.55,1168.44,Pix,0.2
O002648,2026-02-27,C0463,P0082,Office,North,Online,5.0,616.92,2621.91,Debit Card,0.15
O002649,2026-01-11,C1094,P0318,Electronics,Northeast,Online,1.0,1366.81,1366.81,Pix,0.0
O002650,2026-01-02,C0894,P0032,Electronics,South,Store,5.0,881.07,3964.82,Debit Card,0.1
O002651,2026-01-04,C1303,P0285,Accessories,North,Marketplace,2.0,1055.22,2004.92,Debit Card,0.05
O002652,2026-01-20,C0656,P0067,Home,Northeast,Online,1.0,504.54,428.86,Credit Card,0.15
O002653,2026-01-25,C1303,P0236,Accessories,Northeast,Store,3.0,1206.66,3619.98,Pix,0.0
O002655,2026-01-04,C0507,P0009,Toys,Northeast,Store,1.0,373.32,317.32,Pix,0.15
O002656,2026-01-01,C1130,P0290,Electronics,North,Store,3.0,1015.26,2741.2,Debit Card,0.1
